"id","study_id","sex","race","T_TOCA_breakrule","T_TOCA_harmpro","T_TOCA_breakthg","T_TOCA_takeprop","T_TOCA_fight","T_TOCA_lies","T_TOCA_yell","T_TOCA_stub","T_TOCA_teas","hs"
"PIRC1_308020","PIRC1","male","black",0,1,0,0,0,1,0,1,1,1
"PIRC1_308270","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_308440","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_309530","PIRC1","male","white",1,0,0,0,0,0,0,0,0,1
"PIRC1_31020","PIRC1","male","white",1,0,0,0,0,0,0,0,1,0
"PIRC1_312030","PIRC1","male","white",1,0,0,0,0,1,0,1,1,0
"PIRC1_312950","PIRC1","female","white",1,0,0,0,0,1,1,1,1,1
"PIRC1_31340","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_314020","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_315130","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_316130","PIRC1","female","black",1,0,0,0,0,1,1,1,1,1
"PIRC1_31619","PIRC1","female","white",1,1,0,1,1,1,1,1,1,1
"PIRC1_316750","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_318020","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_318350","PIRC1","female","black",1,0,0,0,0,0,0,1,0,1
"PIRC1_319340","PIRC1","female","black",1,NA,1,1,0,1,1,0,1,1
"PIRC1_319450","PIRC1","female","black",1,1,1,1,1,1,0,1,1,1
"PIRC1_320430","PIRC1","female","white",0,0,0,0,0,1,0,1,0,1
"PIRC1_321319","PIRC1","female","black",1,0,0,0,1,0,1,1,1,1
"PIRC1_321619","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_321840","PIRC1","female","black",0,1,1,0,0,1,1,1,1,1
"PIRC1_321920","PIRC1","female","black",0,NA,0,0,0,0,0,0,0,1
"PIRC1_322140","PIRC1","male","white",0,NA,0,0,0,0,0,0,0,0
"PIRC1_322419","PIRC1","male","black",1,1,0,0,0,0,0,1,0,1
"PIRC1_323130","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_323830","PIRC1","female","black",0,0,1,1,1,1,1,1,1,1
"PIRC1_324040","PIRC1","male","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_325330","PIRC1","female","white",0,0,0,0,0,0,0,0,0,0
"PIRC1_326340","PIRC1","female","black",1,1,0,1,0,1,0,1,1,1
"PIRC1_327020","PIRC1","female","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_327250","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_327270","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_327940","PIRC1","female","black",0,0,0,0,0,0,0,1,0,0
"PIRC1_328419","PIRC1","male","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_328430","PIRC1","male","black",1,1,1,1,0,1,1,1,1,1
"PIRC1_329450","PIRC1","male","black",1,0,1,1,0,1,1,1,1,1
"PIRC1_329530","PIRC1","male","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_329750","PIRC1","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_329919","PIRC1","male","white",1,0,0,1,0,0,0,0,1,0
"PIRC1_330619","PIRC1","male","white",1,1,0,1,1,0,1,1,0,1
"PIRC1_331040","PIRC1","female","white",1,0,0,0,0,0,0,0,0,1
"PIRC1_331859","PIRC1","male","white",1,NA,0,0,1,0,1,1,1,1
"PIRC1_332519","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_333020","PIRC1","female","black",1,0,0,0,1,1,1,1,1,1
"PIRC1_334050","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_334719","PIRC1","female","black",0,NA,0,0,0,0,0,0,0,1
"PIRC1_335530","PIRC1","male","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_336130","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_336250","PIRC1","male","black",1,0,0,1,1,1,1,1,1,0
"PIRC1_336450","PIRC1","male","white",0,0,0,1,0,0,0,0,1,1
"PIRC1_337770","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_337830","PIRC1","female","black",0,0,0,0,0,0,0,1,0,0
"PIRC1_338030","PIRC1","female","black",1,0,1,1,1,1,1,1,1,0
"PIRC1_338230","PIRC1","female","black",1,NA,0,0,1,0,1,0,1,1
"PIRC1_33930","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_339650","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_341120","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,1
"PIRC1_341350","PIRC1","female","black",1,1,0,1,0,1,1,1,0,1
"PIRC1_341519","PIRC1","female","white",0,0,0,0,0,0,0,1,0,0
"PIRC1_341720","PIRC1","male","white",0,0,0,0,0,0,0,1,0,1
"PIRC1_341920","PIRC1","female","black",1,0,1,0,0,0,0,1,0,1
"PIRC1_342030","PIRC1","female","black",1,1,0,0,0,0,0,1,1,1
"PIRC1_342040","PIRC1","male","black",1,1,0,1,1,1,0,1,1,1
"PIRC1_342130","PIRC1","female","black",1,1,0,1,1,1,1,1,0,1
"PIRC1_342160","PIRC1","male","black",1,0,1,0,0,1,0,1,1,1
"PIRC1_342650","PIRC1","female","black",1,1,1,0,0,0,1,1,1,1
"PIRC1_342830","PIRC1","female","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_34340","PIRC1","female","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_344240","PIRC1","male","black",1,0,0,0,1,0,1,1,1,1
"PIRC1_344530","PIRC1","male","black",1,0,0,0,1,1,1,1,1,1
"PIRC1_344630","PIRC1","female","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_345130","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_346619","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_346840","PIRC1","female","black",1,0,1,1,0,1,0,1,1,0
"PIRC1_347020","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_34709","PIRC1","female","black",1,NA,0,1,1,1,1,0,1,1
"PIRC1_347140","PIRC1","female","black",1,0,1,1,1,1,1,0,1,1
"PIRC1_347840","PIRC1","female","black",1,0,1,1,0,1,1,1,0,1
"PIRC1_34799","PIRC1","male","white",1,0,0,0,1,0,0,1,1,1
"PIRC1_348060","PIRC1","female","white",0,0,0,0,1,0,0,0,0,1
"PIRC1_34840","PIRC1","male","white",1,0,0,0,0,1,0,1,0,1
"PIRC1_35020","PIRC1","male","black",1,0,0,1,1,0,1,1,1,1
"PIRC1_350220","PIRC1","male","white",1,0,0,0,0,0,0,0,0,1
"PIRC1_350519","PIRC1","male","black",1,1,1,1,0,1,1,1,0,1
"PIRC1_351350","PIRC1","male","white",1,0,1,1,1,1,1,1,1,1
"PIRC1_352020","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_353040","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_353430","PIRC1","female","black",0,0,0,0,0,0,0,1,1,1
"PIRC1_354020","PIRC1","female","black",1,0,0,0,0,1,0,0,0,1
"PIRC1_354440","PIRC1","female","white",1,NA,0,0,0,0,1,0,1,1
"PIRC1_355530","PIRC1","female","black",1,0,1,1,1,0,1,1,1,1
"PIRC1_355730","PIRC1","male","white",0,0,0,1,0,0,0,0,0,1
"PIRC1_356040","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_356419","PIRC1","female","black",1,1,0,0,0,1,0,1,1,1
"PIRC1_356619","PIRC1","female","black",NA,1,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_356940","PIRC1","male","black",1,0,0,0,0,1,0,0,0,1
"PIRC1_357560","PIRC1","female","black",1,0,0,1,1,1,0,1,1,1
"PIRC1_358230","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_35850","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_359840","PIRC1","female","black",1,1,0,1,1,1,1,1,1,1
"PIRC1_360320","PIRC1","female","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_360719","PIRC1","female","black",1,1,0,0,0,0,0,1,0,1
"PIRC1_362020","PIRC1","male","black",1,0,0,1,0,0,1,0,1,1
"PIRC1_362050","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_362420","PIRC1","male","black",1,1,1,1,1,0,1,1,1,1
"PIRC1_362930","PIRC1","female","white",NA,0,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_363030","PIRC1","female","black",0,0,0,0,0,0,1,1,0,1
"PIRC1_363470","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_364370","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_364630","PIRC1","female","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_364730","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,0
"PIRC1_36509","PIRC1","female","black",1,0,0,0,0,0,1,0,0,1
"PIRC1_365419","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_365750","PIRC1","female","black",0,1,1,0,1,0,0,1,1,1
"PIRC1_36619","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_367030","PIRC1","female","black",1,0,0,0,0,0,1,1,1,1
"PIRC1_36730","PIRC1","female","white",0,0,0,0,0,1,0,0,0,1
"PIRC1_367430","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_367940","PIRC1","male","black",1,1,0,0,1,0,1,1,1,1
"PIRC1_368350","PIRC1","female","black",1,NA,0,0,0,0,0,1,0,1
"PIRC1_368720","PIRC1","male","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_369550","PIRC1","female","black",1,0,0,0,1,0,1,1,0,0
"PIRC1_370660","PIRC1","female","white",1,1,0,1,1,1,0,0,0,1
"PIRC1_37120","PIRC1","male","white",1,NA,1,1,1,1,1,1,1,1
"PIRC1_372120","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_372930","PIRC1","female","black",1,0,0,1,1,1,1,1,1,1
"PIRC1_373520","PIRC1","female","black",0,NA,1,0,1,0,1,0,1,1
"PIRC1_374730","PIRC1","male","black",0,0,0,1,1,1,1,0,0,1
"PIRC1_374840","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_374930","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_37520","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_375320","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_377460","PIRC1","male","black",0,0,0,0,0,0,0,0,1,1
"PIRC1_377540","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_378020","PIRC1","male","black",1,0,0,1,0,0,1,1,1,1
"PIRC1_378250","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_37830","PIRC1","female","black",0,1,0,0,0,0,0,0,0,1
"PIRC1_378320","PIRC1","female","black",1,1,0,1,0,0,1,0,1,1
"PIRC1_378330","PIRC1","female","black",1,0,1,0,0,1,1,1,1,1
"PIRC1_378340","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_378630","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_378830","PIRC1","female","black",1,0,0,0,0,0,0,0,0,0
"PIRC1_378920","PIRC1","female","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_379630","PIRC1","male","black",1,0,0,0,0,0,1,1,1,1
"PIRC1_379803","PIRC1","female","black",1,0,0,0,0,0,0,1,0,1
"PIRC1_380309","PIRC1","male","white",1,1,0,1,1,0,0,1,1,0
"PIRC1_381440","PIRC1","female","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_3819","PIRC1","female","black",1,1,0,1,0,1,1,1,1,1
"PIRC1_381970","PIRC1","male","black",1,0,0,0,0,0,0,0,1,0
"PIRC1_382840","PIRC1","male","white",1,1,0,0,0,0,0,0,0,1
"PIRC1_384419","PIRC1","male","white",1,0,0,0,0,1,0,1,1,1
"PIRC1_384630","PIRC1","male","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_3850","PIRC1","male","black",1,0,0,1,1,1,0,0,1,1
"PIRC1_385050","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_385220","PIRC1","male","black",0,0,1,1,0,0,1,1,0,0
"PIRC1_385320","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_385350","PIRC1","female","white",1,0,0,0,0,0,1,1,1,1
"PIRC1_385719","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_386640","PIRC1","male","black",NA,1,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_387360","PIRC1","male","white",0,0,0,0,0,1,0,1,1,1
"PIRC1_38750","PIRC1","male","white",1,1,0,0,1,0,1,1,1,1
"PIRC1_388440","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_389619","PIRC1","male","black",1,1,0,0,0,1,1,1,1,0
"PIRC1_389650","PIRC1","female","white",1,1,0,0,0,0,1,1,0,0
"PIRC1_389740","PIRC1","male","white",1,1,1,1,1,1,1,1,1,0
"PIRC1_389940","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_390020","PIRC1","female","black",0,0,0,1,0,0,1,1,1,1
"PIRC1_39020","PIRC1","male","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_390220","PIRC1","female","white",0,NA,0,0,0,0,0,0,0,1
"PIRC1_391020","PIRC1","male","black",1,0,0,0,1,1,1,1,0,0
"PIRC1_391370","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_391640","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_391730","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_391960","PIRC1","male","black",1,NA,1,1,1,1,1,0,1,1
"PIRC1_392030","PIRC1","male","black",1,0,0,0,1,0,1,1,0,0
"PIRC1_392360","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_392550","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_393240","PIRC1","male","black",1,NA,0,1,1,1,1,1,1,1
"PIRC1_393709","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_39430","PIRC1","female","white",0,0,0,0,0,1,0,1,0,1
"PIRC1_394919","PIRC1","male","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_395430","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_395619","PIRC1","female","black",0,0,0,0,0,0,1,0,1,1
"PIRC1_395850","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_39619","PIRC1","female","black",0,0,0,0,1,1,0,1,1,0
"PIRC1_397440","PIRC1","male","black",0,NA,0,0,0,0,0,0,1,0
"PIRC1_397630","PIRC1","female","black",1,0,0,0,1,0,1,0,0,1
"PIRC1_397709","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_397819","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_397840","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_39860","PIRC1","male","white",1,0,0,0,0,0,1,1,1,1
"PIRC1_398630","PIRC1","female","black",1,NA,1,1,1,1,1,1,1,0
"PIRC1_398920","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_400250","PIRC1","female","white",0,0,0,0,0,0,0,1,0,1
"PIRC1_400860","PIRC1","female","white",0,0,0,0,0,0,0,1,0,1
"PIRC1_401360","PIRC1","female","black",0,NA,0,0,0,0,0,1,0,1
"PIRC1_401440","PIRC1","female","white",1,NA,1,1,0,1,0,1,0,0
"PIRC1_401920","PIRC1","male","black",1,1,0,0,0,1,0,1,1,1
"PIRC1_402530","PIRC1","female","black",1,0,0,1,0,0,0,0,1,1
"PIRC1_403130","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_403550","PIRC1","male","black",1,1,1,1,1,0,0,0,1,1
"PIRC1_403650","PIRC1","female","black",0,0,0,0,0,0,0,0,0,0
"PIRC1_403930","PIRC1","male","black",1,NA,1,0,1,1,0,1,0,1
"PIRC1_404630","PIRC1","female","black",0,0,0,0,1,0,0,1,1,1
"PIRC1_404720","PIRC1","male","black",1,1,0,0,1,0,0,1,1,1
"PIRC1_404840","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_4050","PIRC1","female","white",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_405050","PIRC1","male","white",1,NA,0,0,1,1,0,1,1,1
"PIRC1_405420","PIRC1","female","black",1,0,0,0,0,0,0,1,0,1
"PIRC1_407440","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_407619","PIRC1","male","white",1,0,1,1,0,1,1,1,1,0
"PIRC1_407709","PIRC1","female","black",0,0,0,0,0,0,1,1,0,0
"PIRC1_407730","PIRC1","male","white",0,0,0,0,1,0,0,0,0,1
"PIRC1_40860","PIRC1","female","black",1,0,1,1,1,1,1,1,1,1
"PIRC1_408740","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_40920","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_409419","PIRC1","male","black",1,1,0,1,1,0,1,1,1,1
"PIRC1_410619","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_411319","PIRC1","female","white",1,0,0,0,0,1,0,0,0,0
"PIRC1_41220","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_412640","PIRC1","male","black",0,1,0,0,0,1,0,1,0,1
"PIRC1_413040","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_414130","PIRC1","male","black",0,1,1,0,0,0,1,1,0,1
"PIRC1_414250","PIRC1","female","white",1,0,0,0,0,1,1,1,0,1
"PIRC1_414860","PIRC1","male","black",1,1,0,1,1,1,1,1,1,1
"PIRC1_415460","PIRC1","female","black",1,0,0,1,0,1,1,1,1,1
"PIRC1_416330","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_416530","PIRC1","male","black",1,0,0,1,1,0,0,1,1,1
"PIRC1_418040","PIRC1","male","white",0,0,0,0,0,0,0,0,1,1
"PIRC1_419040","PIRC1","female","black",1,0,0,0,0,0,0,1,1,1
"PIRC1_41920","PIRC1","male","white",0,1,1,1,0,0,0,1,0,1
"PIRC1_420020","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_420160","PIRC1","female","black",1,NA,0,0,0,1,1,1,1,1
"PIRC1_421330","PIRC1","male","black",0,1,0,0,0,0,0,0,0,1
"PIRC1_421450","PIRC1","female","black",1,0,0,0,0,0,1,1,0,1
"PIRC1_421860","PIRC1","male","white",1,0,0,0,0,1,0,1,0,1
"PIRC1_422040","PIRC1","male","black",1,0,0,0,1,0,1,1,1,1
"PIRC1_422840","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_423030","PIRC1","female","white",0,0,0,0,0,0,0,0,0,0
"PIRC1_423130","PIRC1","male","white",1,0,0,0,0,0,1,1,1,1
"PIRC1_423530","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_423840","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_424250","PIRC1","male","white",1,0,0,0,1,1,1,1,1,1
"PIRC1_424350","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_425060","PIRC1","male","white",1,0,0,0,0,0,0,1,0,1
"PIRC1_425520","PIRC1","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_427330","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_427730","PIRC1","female","black",1,NA,0,1,0,1,0,1,0,1
"PIRC1_427740","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_42830","PIRC1","female","black",1,1,1,1,0,0,1,1,1,1
"PIRC1_428319","PIRC1","male","black",0,NA,0,0,0,0,1,1,0,1
"PIRC1_428819","PIRC1","male","black",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_428830","PIRC1","female","black",0,NA,0,0,0,0,0,0,0,1
"PIRC1_428840","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_429020","PIRC1","female","black",1,0,0,1,1,0,0,1,1,1
"PIRC1_429230","PIRC1","male","white",1,0,0,1,1,1,0,0,1,1
"PIRC1_429350","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_429450","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_429650","PIRC1","male","black",1,1,1,1,1,1,0,1,1,0
"PIRC1_429719","PIRC1","female","white",1,1,1,0,1,1,1,1,1,1
"PIRC1_430020","PIRC1","female","black",1,0,0,0,1,0,1,1,1,1
"PIRC1_430830","PIRC1","male","black",1,0,0,0,0,0,0,1,0,1
"PIRC1_430919","PIRC1","female","white",1,NA,1,1,1,1,1,1,1,0
"PIRC1_431650","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_432020","PIRC1","male","white",0,0,0,0,0,1,0,0,0,1
"PIRC1_432040","PIRC1","female","black",1,0,0,1,0,0,1,1,1,1
"PIRC1_432250","PIRC1","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_434050","PIRC1","male","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_434320","PIRC1","male","black",1,1,0,1,1,1,1,1,1,1
"PIRC1_434460","PIRC1","female","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_434840","PIRC1","male","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_435120","PIRC1","male","white",1,1,1,1,1,1,1,0,1,1
"PIRC1_435719","PIRC1","male","black",0,NA,0,0,0,1,0,1,1,1
"PIRC1_435730","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_436250","PIRC1","male","black",1,0,0,0,0,0,0,0,0,0
"PIRC1_436530","PIRC1","male","white",1,1,1,1,1,1,1,1,1,0
"PIRC1_436750","PIRC1","female","black",1,0,1,1,1,1,1,1,1,0
"PIRC1_436770","PIRC1","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_436850","PIRC1","male","black",1,NA,0,0,0,0,0,0,0,1
"PIRC1_436920","PIRC1","female","white",0,0,0,0,0,0,0,0,0,1
"PIRC1_438040","PIRC1","female","black",0,0,0,0,0,0,0,0,1,0
"PIRC1_438350","PIRC1","female","black",1,1,0,0,0,0,0,1,0,0
"PIRC1_438719","PIRC1","male","black",1,1,1,1,0,0,1,1,1,1
"PIRC1_438930","PIRC1","male","black",0,0,0,0,1,0,1,0,0,1
"PIRC1_439709","PIRC1","male","black",1,1,1,0,1,1,0,1,1,0
"PIRC1_440540","PIRC1","female","black",1,0,0,0,0,0,0,1,0,0
"PIRC1_440940","PIRC1","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_441140","PIRC1","male","white",1,1,1,1,1,1,1,1,1,0
"PIRC1_441150","PIRC1","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_442040","PIRC1","male","black",0,1,0,1,0,0,0,0,1,1
"PIRC1_443220","PIRC1","male","black",1,NA,1,1,0,1,1,1,1,1
"PIRC1_444840","PIRC1","female","white",1,1,0,1,0,1,0,1,1,1
"PIRC1_44560","PIRC1","female","white",0,1,0,0,0,0,1,0,1,1
"PIRC1_446020","PIRC1","male","black",0,1,0,0,0,0,1,1,1,0
"PIRC1_446870","PIRC1","male","black",1,0,1,1,0,1,1,1,1,1
"PIRC1_447240","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_447930","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_447950","PIRC1","female","black",1,0,0,1,0,1,0,1,0,1
"PIRC1_448719","PIRC1","male","black",0,1,0,0,1,0,0,1,1,1
"PIRC1_449020","PIRC1","male","black",1,0,0,0,0,0,0,0,0,1
"PIRC1_449330","PIRC1","female","black",1,NA,0,0,1,1,1,1,1,1
"PIRC1_449730","PIRC1","male","black",1,0,1,0,1,1,1,1,1,1
"PIRC1_45020","PIRC1","female","white",0,0,0,1,0,0,0,0,0,0
"PIRC1_450360","PIRC1","female","black",1,1,0,0,0,0,1,1,0,1
"PIRC1_451650","PIRC1","male","white",0,NA,0,0,0,0,1,1,0,0
"PIRC1_451920","PIRC1","male","black",1,0,1,1,1,0,1,1,0,1
"PIRC1_451930","PIRC1","male","black",1,1,1,1,1,1,1,1,1,1
"PIRC1_454530","PIRC1","female","white",1,0,0,1,0,1,1,1,1,1
"PIRC1_454750","PIRC1","male","black",1,1,0,1,1,1,1,1,1,0
"PIRC1_454920","PIRC1","male","black",1,0,0,0,0,0,0,1,0,1
"PIRC1_454940","PIRC1","male","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_455020","PIRC1","female","black",0,0,0,0,1,0,1,1,0,1
"PIRC1_455050","PIRC1","male","white",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_455109","PIRC1","male","black",0,NA,0,0,1,0,0,0,0,1
"PIRC1_455130","PIRC1","male","white",0,0,0,0,0,0,0,1,1,1
"PIRC1_456440","PIRC1","female","black",1,1,0,1,1,1,1,1,1,1
"PIRC1_456840","PIRC1","female","black",0,0,0,0,0,0,0,0,0,1
"PIRC1_457640","PIRC1","female","white",1,0,0,0,0,0,0,0,1,1
"PIRC1_45830","PIRC1","male","black",1,0,1,1,1,1,1,1,1,0
"PIRC1_459920","PIRC1","female","white",NA,0,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_461109","PIRC1","male","black",1,NA,1,1,1,1,1,1,1,0
"PIRC1_461950","PIRC1","female","black",1,1,1,0,1,1,1,1,1,0
"PIRC1_463640","PIRC1","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_463730","PIRC1","male","white",1,1,1,1,1,1,1,1,0,1
"PIRC1_464820","PIRC1","female","black",1,1,1,1,1,1,1,1,1,0
"PIRC1_466020","PIRC1","male","black",1,0,0,0,0,0,0,0,0,1
"PIRC1_466120","PIRC1","male","black",1,1,0,1,1,0,1,1,1,1
"PIRC1_466340","PIRC1","female","black",0,0,0,0,0,0,0,1,0,0
"PIRC1_466630","PIRC1","male","black",1,NA,1,1,1,0,1,1,1,1
"PIRC1_466640","PIRC1","female","black",1,0,1,1,1,1,1,1,1,0
"PIRC1_467840","PIRC1","male","black",0,1,1,1,1,1,1,1,1,1
"PIRC1_467930","PIRC1","male","black",1,0,1,0,0,0,0,1,0,1
"PIRC1_46850","PIRC1","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"PIRC1_468930","PIRC1","female","white",0,0,0,0,0,0,0,1,0,1
"PIRC1_470020","PIRC1","female","black",1,NA,1,0,1,1,1,1,1,1
"PIRC1_470630","PIRC1","female","black",0,1,0,0,0,0,1,1,0,0
"PIRC1_471409","PIRC1","male","black",NA,1,NA,NA,NA,NA,NA,NA,NA,0
"PIRC1_471940","PIRC1","female","black",0,0,0,0,0,0,0,1,0,1
"PIRC1_4720","PIRC1","female","black",0,NA,0,0,0,1,0,0,0,1
